Cross,Total,Dedicated,Compatibilities,CapsuleCollections,PlantCount,SuccessRate,CleanedSeed,SeedPerCapsule,Program,Group,FemaleCode,MaleCode,FemaleParent,MaleParent,Parents
104x102,6,0,6,1,,0.17,1,1,OSP,HTP,104,102,8828-052,8819-012,8828-052 x 8819-012
104x96,2,0,2,0,,0,0,,OSP,HTP,104,96,8828-052,7864-007,8828-052 x 7864-007
105x98,7,0,7,3,,0.43,2,1,OSP,HTP,105,98,9429-020,8231-024,9429-020 x 8231-024
105x100,5,0,5,0,,0,0,,OSP,HTP,105,100,9429-020,8553-017,9429-020 x 8553-017
105x101,5,0,5,0,,0,0,,OSP,HTP,105,101,9429-020,8574-010,9429-020 x 8574-010
105x97,4,0,4,0,,0,0,,OSP,HTP,105,97,9429-020,7954-002,9429-020 x 7954-002
105x102,3,0,3,0,,0,0,,OSP,HTP,105,102,9429-020,8819-012,9429-020 x 8819-012
105x103,3,0,3,0,,0,0,,OSP,HTP,105,103,9429-020,8828-029,9429-020 x 8828-029
105x104,2,0,2,0,,0,0,,OSP,HTP,105,104,9429-020,8828-052,9429-020 x 8828-052
105x106,2,0,2,0,,0,0,,OSP,HTP,105,106,9429-020,9429-024,9429-020 x 9429-024
105x107,2,0,2,0,,0,0,,OSP,HTP,105,107,9429-020,10247-001,9429-020 x 10247-001
105x96,1,0,1,0,,0,0,,OSP,HTP,105,96,9429-020,7864-007,9429-020 x 7864-007
106x103,131,121,10,20,,0.17,4,0.8,OSP,HTP,106,103,9429-024,8828-029,9429-024 x 8828-029
106x107,15,0,15,0,,0,0,,OSP,HTP,106,107,9429-024,10247-001,9429-024 x 10247-001
106x98,12,0,12,0,,0,0,,OSP,HTP,106,98,9429-024,8231-024,9429-024 x 8231-024
106x100,10,0,10,0,,0,0,,OSP,HTP,106,100,9429-024,8553-017,9429-024 x 8553-017
106x104,10,0,10,2,,0.2,2,1,OSP,HTP,106,104,9429-024,8828-052,9429-024 x 8828-052
106x101,9,0,9,0,,0,0,,OSP,HTP,106,101,9429-024,8574-010,9429-024 x 8574-010
106x105,9,0,9,1,,0.11,2,2,OSP,HTP,106,105,9429-024,9429-020,9429-024 x 9429-020
106x102,8,0,8,0,,0,0,,OSP,HTP,106,102,9429-024,8819-012,9429-024 x 8819-012
107x104,622,609,13,157,,0.53,4,1,OSP,HTP,107,104,10247-001,8828-052,10247-001 x 8828-052
107x98,251,247,4,143,,0.57,155,1.4,OSP,HTP,107,98,10247-001,8231-024,10247-001 x 8231-024
107x97,14,0,14,0,,0,0,,OSP,HTP,107,97,10247-001,7954-002,10247-001 x 7954-002
107x101,12,0,12,0,,0,0,,OSP,HTP,107,101,10247-001,8574-010,10247-001 x 8574-010
107x103,12,0,12,1,,0.08,1,1,OSP,HTP,107,103,10247-001,8828-029,10247-001 x 8828-029
107x102,11,0,11,0,,0,0,,OSP,HTP,107,102,10247-001,8819-012,10247-001 x 8819-012
107x106,11,0,11,1,,0.09,0,,OSP,HTP,107,106,10247-001,9429-024,10247-001 x 9429-024
107x100,10,0,10,0,,0,0,,OSP,HTP,107,100,10247-001,8553-017,10247-001 x 8553-017
107x105,9,0,9,1,,0.11,1,1,OSP,HTP,107,105,10247-001,9429-020,10247-001 x 9429-020
108x103,85,75,10,8,,0.14,2,1,OSP,HTP,108,103,10248-023,8828-029,10248-023 x 8828-029
108x101,8,0,8,0,,0,0,,OSP,HTP,108,101,10248-023,8574-010,10248-023 x 8574-010
108x104,8,0,8,1,,0.12,2,2,OSP,HTP,108,104,10248-023,8828-052,10248-023 x 8828-052
108x105,7,0,7,2,,0.29,4,2,OSP,HTP,108,105,10248-023,9429-020,10248-023 x 9429-020
108x107,7,0,7,0,,0,0,,OSP,HTP,108,107,10248-023,10247-001,10248-023 x 10247-001
109x100,8,0,8,0,,0,0,,OSP,HTP,109,100,10278-026,8553-017,10278-026 x 8553-017
109x107,7,0,7,0,,0,0,,OSP,HTP,109,107,10278-026,10247-001,10278-026 x 10247-001
109x103,5,0,5,0,,0,0,,OSP,HTP,109,103,10278-026,8828-029,10278-026 x 8828-029
109x101,4,0,4,0,,0,0,,OSP,HTP,109,101,10278-026,8574-010,10278-026 x 8574-010
109x104,4,0,4,0,,0,0,,OSP,HTP,109,104,10278-026,8828-052,10278-026 x 8828-052
109x105,4,0,4,0,,0,0,,OSP,HTP,109,105,10278-026,9429-020,10278-026 x 9429-020
7x94,45,27,18,0,,0,0,,OSP,HTR,7,94,9045-003,10410-002,9045-003 x 10410-002
7x14,19,0,19,2,,0.12,0,,OSP,HTR,7,14,9045-003,10287-082,9045-003 x 10287-082
7x93,2,0,2,0,,0,0,,OSP,HTR,7,93,9045-003,10285-011,9045-003 x 10285-011
14x93,484,465,19,25,,0.11,3,1,OSP,HTR,14,93,10287-082,10285-011,10287-082 x 10285-011
14x94,241,222,19,19,,0.18,5,1.25,OSP,HTR,14,94,10287-082,10410-002,10287-082 x 10410-002
14x7,15,0,15,0,,0,0,,OSP,HTR,14,7,10287-082,9045-003,10287-082 x 9045-003
14x114,6,6,0,3,,0.5,0,,OSP,HTR,14,114,10287-082,10406-002,10287-082 x 10406-002
14x91,1,1,0,1,,,0,,OSP,HTR,14,91,10287-082,8942-026,10287-082 x 8942-026
15x94,22,22,0,0,,0,0,,OSP,HTR,15,94,10430-003,10410-002,10430-003 x 10410-002
56x94,3,0,3,1,,0.33,0,,OSP,HTR,56,94,10437-021,10410-002,10437-021 x 10410-002
91x94,190,183,7,6,,0.12,0,,OSP,HTR,91,94,8942-026,10410-002,8942-026 x 10410-002
91x93,7,0,7,0,,0,0,,OSP,HTR,91,93,8942-026,10285-011,8942-026 x 10285-011
91x95,5,0,5,0,,0,0,,OSP,HTR,91,95,8942-026,10433-010,8942-026 x 10433-010
91x92,2,0,2,0,,0,0,,OSP,HTR,91,92,8942-026,9532-002,8942-026 x 9532-002
92x94,25,12,13,3,,0.12,0,,OSP,HTR,92,94,9532-002,10410-002,9532-002 x 10410-002
92x95,6,0,6,0,,0,0,,OSP,HTR,92,95,9532-002,10433-010,9532-002 x 10433-010
92x14,3,3,0,0,,0,0,,OSP,HTR,92,14,9532-002,10287-082,9532-002 x 10287-082
92x93,3,0,3,0,,0,0,,OSP,HTR,92,93,9532-002,10285-011,9532-002 x 10285-011
92x91,1,0,1,0,,0,0,,OSP,HTR,92,91,9532-002,8942-026,9532-002 x 8942-026
93x94,15,7,8,0,,0,0,,OSP,HTR,93,94,10285-011,10410-002,10285-011 x 10410-002
93x14,5,0,5,0,,0,0,,OSP,HTR,93,14,10285-011,10287-082,10285-011 x 10287-082
93x91,4,0,4,0,,0,0,,OSP,HTR,93,91,10285-011,8942-026,10285-011 x 8942-026
93x114,2,2,0,0,,0,0,,OSP,HTR,93,114,10285-011,10406-002,10285-011 x 10406-002
93x92,2,0,2,0,,0,0,,OSP,HTR,93,92,10285-011,9532-002,10285-011 x 9532-002
93x95,2,0,2,0,,0,0,,OSP,HTR,93,95,10285-011,10433-010,10285-011 x 10433-010
94x14,452,436,16,24,,0.1,12,0.92,OSP,HTR,94,14,10410-002,10287-082,10410-002 x 10287-082
94x15,20,20,0,1,,0.05,0,,OSP,HTR,94,15,10410-002,10430-003,10410-002 x 10430-003
94x91,19,0,19,0,,0,0,,OSP,HTR,94,91,10410-002,8942-026,10410-002 x 8942-026
94x93,16,0,16,0,,0,0,,OSP,HTR,94,93,10410-002,10285-011,10410-002 x 10285-011
94x95,15,0,15,3,,0.2,2,1,OSP,HTR,94,95,10410-002,10433-010,10410-002 x 10433-010
94x114,11,11,0,0,,0,0,,OSP,HTR,94,114,10410-002,10406-002,10410-002 x 10406-002
94x25,8,8,0,1,,0.12,0,,OSP,HTR,94,25,10410-002,10430-002,10410-002 x 10430-002
94x7,7,0,7,0,,0,0,,OSP,HTR,94,7,10410-002,9045-003,10410-002 x 9045-003
94x92,5,0,5,0,,0,0,,OSP,HTR,94,92,10410-002,9532-002,10410-002 x 9532-002
94x29,4,4,0,0,,0,0,,OSP,HTR,94,29,10410-002,10406-003,10410-002 x 10406-003
94x94,1,1,0,1,,,0,,OSP,HTR,94,94,10410-002,10410-002,10410-002 x 10410-002
95x91,49,40,9,1,,0.02,0,,OSP,HTR,95,91,10433-010,8942-026,10433-010 x 8942-026
95x7,15,0,15,0,,0,0,,OSP,HTR,95,7,10433-010,9045-003,10433-010 x 9045-003
95x14,14,0,14,1,,0.07,1,1,OSP,HTR,95,14,10433-010,10287-082,10433-010 x 10287-082
95x94,13,0,13,1,,0.08,0,,OSP,HTR,95,94,10433-010,10410-002,10433-010 x 10410-002
95x93,9,0,9,0,,0,0,,OSP,HTR,95,93,10433-010,10285-011,10433-010 x 10285-011
95x114,5,5,0,1,,0.2,0,,OSP,HTR,95,114,10433-010,10406-002,10433-010 x 10406-002
95x92,2,0,2,0,,0,0,,OSP,HTR,95,92,10433-010,9532-002,10433-010 x 9532-002
29x113,7,0,7,0,,0,0,,OSP,LOL,29,113,10406-003,10406-004,10406-003 x 10406-004
29x107,6,0,6,0,,0,0,,OSP,LOL,29,107,10406-003,10247-001,10406-003 x 10247-001
29x110,6,0,6,0,,0,0,,OSP,LOL,29,110,10406-003,10402-001,10406-003 x 10402-001
29x114,6,0,6,0,,0,0,,OSP,LOL,29,114,10406-003,10406-002,10406-003 x 10406-002
29x112,2,0,2,0,,0,0,,OSP,LOL,29,112,10406-003,10406-001,10406-003 x 10406-001
107x114,676,657,19,146,,0.34,2,1,OSP,LOL,107,114,10247-001,10406-002,10247-001 x 10406-002
107x110,19,0,19,2,,0.11,0,,OSP,LOL,107,110,10247-001,10402-001,10247-001 x 10402-001
107x112,19,0,19,0,,0,0,,OSP,LOL,107,112,10247-001,10406-001,10247-001 x 10406-001
107x113,19,0,19,0,,0,0,,OSP,LOL,107,113,10247-001,10406-004,10247-001 x 10406-004
107x29,18,0,18,0,,0,0,,OSP,LOL,107,29,10247-001,10406-003,10247-001 x 10406-003
110x113,413,396,17,24,,0.12,2,1,OSP,LOL,110,113,10402-001,10406-004,10402-001 x 10406-004
110x29,15,0,15,0,,0,0,,OSP,LOL,110,29,10402-001,10406-003,10402-001 x 10406-003
110x107,12,1,11,2,,0.18,0,,OSP,LOL,110,107,10402-001,10247-001,10402-001 x 10247-001
110x114,7,0,7,0,,0,0,,OSP,LOL,110,114,10402-001,10406-002,10402-001 x 10406-002
110x112,6,0,6,0,,0,0,,OSP,LOL,110,112,10402-001,10406-001,10402-001 x 10406-001
112x107,14,0,14,0,,0,0,,OSP,LOL,112,107,10406-001,10247-001,10406-001 x 10247-001
112x113,14,0,14,0,,0,0,,OSP,LOL,112,113,10406-001,10406-004,10406-001 x 10406-004
112x114,10,0,10,0,,0,0,,OSP,LOL,112,114,10406-001,10406-002,10406-001 x 10406-002
112x110,9,0,9,0,,0,0,,OSP,LOL,112,110,10406-001,10402-001,10406-001 x 10402-001
112x29,3,0,3,0,,0,0,,OSP,LOL,112,29,10406-001,10406-003,10406-001 x 10406-003
113x114,13,0,13,0,,0,0,,OSP,LOL,113,114,10406-004,10406-002,10406-004 x 10406-002
113x110,8,0,8,0,,0,0,,OSP,LOL,113,110,10406-004,10402-001,10406-004 x 10402-001
113x29,8,0,8,0,,0,0,,OSP,LOL,113,29,10406-004,10406-003,10406-004 x 10406-003
113x107,7,0,7,0,,0,0,,OSP,LOL,113,107,10406-004,10247-001,10406-004 x 10247-001
113x112,7,0,7,0,,0,0,,OSP,LOL,113,112,10406-004,10406-001,10406-004 x 10406-001
114x107,330,318,12,34,,0.48,0,,OSP,LOL,114,107,10406-002,10247-001,10406-002 x 10247-001
114x112,140,133,7,7,,0.05,0,,OSP,LOL,114,112,10406-002,10406-001,10406-002 x 10406-001
114x110,12,0,12,0,,0,0,,OSP,LOL,114,110,10406-002,10402-001,10406-002 x 10402-001
114x113,11,0,11,0,,0,0,,OSP,LOL,114,113,10406-002,10406-004,10406-002 x 10406-004
114x29,6,0,6,0,,0,0,,OSP,LOL,114,29,10406-002,10406-003,10406-002 x 10406-003
5x76,1,0,1,0,1,0,0,,OSP,MDP,5,76,8410-001,9753-001,8410-001 x 9753-001
61x74,1117,1093,24,229,2,0.31,77,1.18,OSP,MDP,61,74,8226-013,9609-007,8226-013 x 9609-007
61x70,582,558,24,145,1,0.3,38,1.06,OSP,MDP,61,70,8226-013,9170-006,8226-013 x 9170-006
61x78,25,0,25,2,1,0.08,2,1,OSP,MDP,61,78,8226-013,10119-049,8226-013 x 10119-049
61x77,24,0,24,0,1,0,0,,OSP,MDP,61,77,8226-013,10114-074,8226-013 x 10114-074
61x64,21,0,21,1,1,0.05,2,2,OSP,MDP,61,64,8226-013,8924-007,8226-013 x 8924-007
61x63,19,0,19,0,1,0,0,,OSP,MDP,61,63,8226-013,8823-031,8226-013 x 8823-031
62x65,203,193,10,56,1,0.44,14,1.56,OSP,MDP,62,65,8652-011,8937-001,8652-011 x 8937-001
62x71,12,0,12,2,1,0.17,2,1,OSP,MDP,62,71,8652-011,9429-032,8652-011 x 9429-032
62x61,10,0,10,1,1,0.1,0,,OSP,MDP,62,61,8652-011,8226-013,8652-011 x 8226-013
62x70,5,0,5,0,1,0,0,,OSP,MDP,62,70,8652-011,9170-006,8652-011 x 9170-006
62x77,5,0,5,3,1,0.6,0,,OSP,MDP,62,77,8652-011,10114-074,8652-011 x 10114-074
62x74,4,0,4,0,1,0,0,,OSP,MDP,62,74,8652-011,9609-007,8652-011 x 9609-007
62x76,4,0,4,0,1,0,0,,OSP,MDP,62,76,8652-011,9753-001,8652-011 x 9753-001
62x64,3,0,3,1,1,0.33,0,,OSP,MDP,62,64,8652-011,8924-007,8652-011 x 8924-007
63x74,46,34,12,11,1,0.24,0,,OSP,MDP,63,74,8823-031,9609-007,8823-031 x 9609-007
63x65,19,0,19,0,1,0,0,,OSP,MDP,63,65,8823-031,8937-001,8823-031 x 8937-001
63x71,17,0,17,2,1,0.12,1,1,OSP,MDP,63,71,8823-031,9429-032,8823-031 x 9429-032
63x78,17,0,17,0,1,0,0,,OSP,MDP,63,78,8823-031,10119-049,8823-031 x 10119-049
63x61,16,0,16,1,1,0.06,1,1,OSP,MDP,63,61,8823-031,8226-013,8823-031 x 8226-013
63x77,12,0,12,1,1,0.08,1,1,OSP,MDP,63,77,8823-031,10114-074,8823-031 x 10114-074
63x64,11,0,11,0,1,0,0,,OSP,MDP,63,64,8823-031,8924-007,8823-031 x 8924-007
63x76,7,0,7,0,1,0,0,,OSP,MDP,63,76,8823-031,9753-001,8823-031 x 9753-001
64x78,195,185,10,7,1,0.09,0,,OSP,MDP,64,78,8924-007,10119-049,8924-007 x 10119-049
64x61,123,114,9,7,1,0.09,1,1,OSP,MDP,64,61,8924-007,8226-013,8924-007 x 8226-013
64x75,9,0,9,2,1,0.22,1,1,OSP,MDP,64,75,8924-007,9704-023,8924-007 x 9704-023
64x71,8,0,8,2,1,0.29,1,1,OSP,MDP,64,71,8924-007,9429-032,8924-007 x 9429-032
64x77,8,0,8,1,1,0.12,2,2,OSP,MDP,64,77,8924-007,10114-074,8924-007 x 10114-074
64x74,6,0,6,0,1,0,0,,OSP,MDP,64,74,8924-007,9609-007,8924-007 x 9609-007
64x76,4,0,4,1,1,0.25,0,,OSP,MDP,64,76,8924-007,9753-001,8924-007 x 9753-001
65x78,311,302,9,24,1,0.14,3,1.5,OSP,MDP,65,78,8937-001,10119-049,8937-001 x 10119-049
65x74,298,284,14,70,1,0.32,29,1.71,OSP,MDP,65,74,8937-001,9609-007,8937-001 x 9609-007
65x64,99,88,11,8,1,0.11,4,1.33,OSP,MDP,65,64,8937-001,8924-007,8937-001 x 8924-007
65x69,19,0,19,2,1,0.11,0,,OSP,MDP,65,69,8937-001,9157-001,8937-001 x 9157-001
65x70,14,0,14,2,1,0.14,2,1,OSP,MDP,65,70,8937-001,9170-006,8937-001 x 9170-006
65x77,14,0,14,0,1,0,0,,OSP,MDP,65,77,8937-001,10114-074,8937-001 x 10114-074
65x63,7,0,7,0,1,0,0,,OSP,MDP,65,63,8937-001,8823-031,8937-001 x 8823-031
65x75,5,0,5,2,1,0.4,2,1,OSP,MDP,65,75,8937-001,9704-023,8937-001 x 9704-023
65x73,2,0,2,0,1,,0,,OSP,MDP,65,73,8937-001,9492-001,8937-001 x 9492-001
67x76,17,0,17,0,1,0,0,,OSP,MDP,67,76,9129-012,9753-001,9129-012 x 9753-001
67x71,16,0,16,0,1,0,0,,OSP,MDP,67,71,9129-012,9429-032,9129-012 x 9429-032
67x65,15,3,12,0,1,0,0,,OSP,MDP,67,65,9129-012,8937-001,9129-012 x 8937-001
67x74,15,0,15,0,1,0,0,,OSP,MDP,67,74,9129-012,9609-007,9129-012 x 9609-007
67x77,14,0,14,0,1,0,0,,OSP,MDP,67,77,9129-012,10114-074,9129-012 x 10114-074
67x78,14,0,14,0,1,0,0,,OSP,MDP,67,78,9129-012,10119-049,9129-012 x 10119-049
67x61,13,0,13,0,1,0,0,,OSP,MDP,67,61,9129-012,8226-013,9129-012 x 8226-013
67x64,11,0,11,0,1,0,0,,OSP,MDP,67,64,9129-012,8924-007,9129-012 x 8924-007
68x61,820,796,24,126,1,0.19,46,1.21,OSP,MDP,68,61,9153-004,8226-013,9153-004 x 8226-013
68x77,526,495,31,72,1,0.19,14,0.88,OSP,MDP,68,77,9153-004,10114-074,9153-004 x 10114-074
68x71,470,438,32,29,1,0.07,8,1.14,OSP,MDP,68,71,9153-004,9429-032,9153-004 x 9429-032
68x76,33,0,33,2,1,0.06,2,1,OSP,MDP,68,76,9153-004,9753-001,9153-004 x 9753-001
68x78,33,0,33,1,1,0.03,1,1,OSP,MDP,68,78,9153-004,10119-049,9153-004 x 10119-049
68x74,29,0,29,0,1,0,0,,OSP,MDP,68,74,9153-004,9609-007,9153-004 x 9609-007
68x65,26,0,26,2,1,0.08,2,1,OSP,MDP,68,65,9153-004,8937-001,9153-004 x 8937-001
68x64,25,0,25,4,1,0.16,4,1,OSP,MDP,68,64,9153-004,8924-007,9153-004 x 8924-007
69x75,124,109,15,23,1,0.19,3,1,OSP,MDP,69,75,9157-001,9704-023,9157-001 x 9704-023
69x71,102,88,14,11,1,0.11,5,1.25,OSP,MDP,69,71,9157-001,9429-032,9157-001 x 9429-032
69x61,14,0,14,0,1,0,0,,OSP,MDP,69,61,9157-001,8226-013,9157-001 x 8226-013
69x76,11,0,11,0,1,0,0,,OSP,MDP,69,76,9157-001,9753-001,9157-001 x 9753-001
69x77,8,0,8,0,1,0,0,,OSP,MDP,69,77,9157-001,10114-074,9157-001 x 10114-074
69x63,5,0,5,0,1,0,0,,OSP,MDP,69,63,9157-001,8823-031,9157-001 x 8823-031
69x64,4,0,4,0,1,0,0,,OSP,MDP,69,64,9157-001,8924-007,9157-001 x 8924-007
69x65,4,0,4,0,1,0,0,,OSP,MDP,69,65,9157-001,8937-001,9157-001 x 8937-001
70x61,703,684,19,137,1,0.26,28,1.4,OSP,MDP,70,61,9170-006,8226-013,9170-006 x 8226-013
70x64,19,0,19,3,1,0.16,4,1.33,OSP,MDP,70,64,9170-006,8924-007,9170-006 x 8924-007
70x65,19,0,19,3,1,0.17,3,1,OSP,MDP,70,65,9170-006,8937-001,9170-006 x 8937-001
70x71,19,0,19,0,1,0,0,,OSP,MDP,70,71,9170-006,9429-032,9170-006 x 9429-032
70x75,19,0,19,0,1,0,0,,OSP,MDP,70,75,9170-006,9704-023,9170-006 x 9704-023
70x77,18,0,18,5,1,0.29,7,1.4,OSP,MDP,70,77,9170-006,10114-074,9170-006 x 10114-074
70x63,11,0,11,0,1,0,0,,OSP,MDP,70,63,9170-006,8823-031,9170-006 x 8823-031
71x74,1120,1095,25,145,3,0.14,64,1.07,OSP,MDP,71,74,9429-032,9609-007,9429-032 x 9609-007
71x78,31,0,31,0,1,0,0,,OSP,MDP,71,78,9429-032,10119-049,9429-032 x 10119-049
71x70,28,0,28,0,1,0,0,,OSP,MDP,71,70,9429-032,9170-006,9429-032 x 9170-006
71x63,24,0,24,0,1,0,0,,OSP,MDP,71,63,9429-032,8823-031,9429-032 x 8823-031
71x65,24,0,24,0,1,0,0,,OSP,MDP,71,65,9429-032,8937-001,9429-032 x 8937-001
71x64,20,0,20,1,1,0.05,1,1,OSP,MDP,71,64,9429-032,8924-007,9429-032 x 8924-007
73x61,482,476,6,34,1,0.1,9,1,OSP,MDP,73,61,9492-001,8226-013,9492-001 x 8226-013
73x76,7,0,7,1,1,0.14,2,2,OSP,MDP,73,76,9492-001,9753-001,9492-001 x 9753-001
73x71,6,0,6,0,1,0,0,,OSP,MDP,73,71,9492-001,9429-032,9492-001 x 9429-032
73x74,5,0,5,0,1,0,0,,OSP,MDP,73,74,9492-001,9609-007,9492-001 x 9609-007
73x78,4,0,4,0,1,0,0,,OSP,MDP,73,78,9492-001,10119-049,9492-001 x 10119-049
73x64,2,0,2,0,1,0,0,,OSP,MDP,73,64,9492-001,8924-007,9492-001 x 8924-007
73x65,2,0,2,0,1,0,0,,OSP,MDP,73,65,9492-001,8937-001,9492-001 x 8937-001
73x77,2,0,2,0,1,0,0,,OSP,MDP,73,77,9492-001,10114-074,9492-001 x 10114-074
74x71,668,649,19,57,1,0.11,16,0.94,OSP,MDP,74,71,9609-007,9429-032,9609-007 x 9429-032
74x61,19,0,19,3,1,0.16,3,1,OSP,MDP,74,61,9609-007,8226-013,9609-007 x 8226-013
74x75,16,0,16,3,1,0.19,2,0.67,OSP,MDP,74,75,9609-007,9704-023,9609-007 x 9704-023
74x65,10,0,10,0,1,0,0,,OSP,MDP,74,65,9609-007,8937-001,9609-007 x 8937-001
74x77,7,0,7,0,1,0,0,,OSP,MDP,74,77,9609-007,10114-074,9609-007 x 10114-074
75x65,513,494,19,27,1,0.05,5,1.25,OSP,MDP,75,65,9704-023,8937-001,9704-023 x 8937-001
75x64,434,415,19,30,1,0.08,6,1,OSP,MDP,75,64,9704-023,8924-007,9704-023 x 8924-007
75x70,19,0,19,0,1,0,0,,OSP,MDP,75,70,9704-023,9170-006,9704-023 x 9170-006
75x76,19,0,19,1,1,0.06,1,1,OSP,MDP,75,76,9704-023,9753-001,9704-023 x 9753-001
75x77,19,0,19,0,1,0,0,,OSP,MDP,75,77,9704-023,10114-074,9704-023 x 10114-074
75x78,19,0,19,0,1,0,0,,OSP,MDP,75,78,9704-023,10119-049,9704-023 x 10119-049
76x64,511,492,19,62,2,0.13,4,2,OSP,MDP,76,64,9753-001,8924-007,9753-001 x 8924-007
76x63,19,0,19,0,1,0,0,,OSP,MDP,76,63,9753-001,8823-031,9753-001 x 8823-031
76x65,19,0,19,2,1,0.11,2,1,OSP,MDP,76,65,9753-001,8937-001,9753-001 x 8937-001
76x77,19,0,19,0,1,0,0,,OSP,MDP,76,77,9753-001,10114-074,9753-001 x 10114-074
77x75,682,664,18,65,1,0.15,18,1.29,OSP,MDP,77,75,10114-074,9704-023,10114-074 x 9704-023
77x61,19,0,19,0,1,0,0,,OSP,MDP,77,61,10114-074,8226-013,10114-074 x 8226-013
77x64,19,0,19,2,1,0.11,1,0.5,OSP,MDP,77,64,10114-074,8924-007,10114-074 x 8924-007
77x70,19,0,19,7,1,0.37,9,1.5,OSP,MDP,77,70,10114-074,9170-006,10114-074 x 9170-006
77x71,19,0,19,3,1,0.16,3,1,OSP,MDP,77,71,10114-074,9429-032,10114-074 x 9429-032
77x76,19,0,19,0,1,0,0,,OSP,MDP,77,76,10114-074,9753-001,10114-074 x 9753-001
77x78,19,0,19,1,1,0.06,1,1,OSP,MDP,77,78,10114-074,10119-049,10114-074 x 10119-049
77x74,14,0,14,8,1,0.57,9,1.12,OSP,MDP,77,74,10114-074,9609-007,10114-074 x 9609-007
78x61,353,334,19,28,1,0.12,9,0.82,OSP,MDP,78,61,10119-049,8226-013,10119-049 x 8226-013
78x77,320,301,19,27,1,0.1,12,0.92,OSP,MDP,78,77,10119-049,10114-074,10119-049 x 10114-074
78x75,19,0,19,0,1,0,0,,OSP,MDP,78,75,10119-049,9704-023,10119-049 x 9704-023
78x76,19,0,19,0,1,0,0,,OSP,MDP,78,76,10119-049,9753-001,10119-049 x 9753-001
78x64,14,0,14,4,1,0.29,4,1,OSP,MDP,78,64,10119-049,8924-007,10119-049 x 8924-007
78x65,12,0,12,0,1,0,0,,OSP,MDP,78,65,10119-049,8937-001,10119-049 x 8937-001
78x71,12,0,12,0,1,0,0,,OSP,MDP,78,71,10119-049,9429-032,10119-049 x 9429-032
78x63,10,0,10,0,1,0,0,,OSP,MDP,78,63,10119-049,8823-031,10119-049 x 8823-031
39x40,68,53,15,5,1,0.07,0,,OSP,MDR,39,40,8213-008,8720-027,8213-008 x 8720-027
39x45,10,0,10,0,1,0,0,,OSP,MDR,39,45,8213-008,9174-007,8213-008 x 9174-007
39x48,9,0,9,0,1,0,0,,OSP,MDR,39,48,8213-008,9437-007,8213-008 x 9437-007
39x59,9,0,9,0,1,0,0,,OSP,MDR,39,59,8213-008,10419-001,8213-008 x 10419-001
39x51,4,0,4,0,1,0,0,,OSP,MDR,39,51,8213-008,10050-001,8213-008 x 10050-001
39x49,3,0,3,0,1,0,0,,OSP,MDR,39,49,8213-008,9725-076,8213-008 x 9725-076
39x60,3,0,3,0,1,0,0,,OSP,MDR,39,60,8213-008,10439-002,8213-008 x 10439-002
40x44,170,151,19,12,1,0.14,0,,OSP,MDR,40,44,8720-027,9000-001,8720-027 x 9000-001
40x43,111,92,19,4,1,0.06,0,,OSP,MDR,40,43,8720-027,8967-001,8720-027 x 8967-001
40x50,93,78,15,11,1,0.16,0,,OSP,MDR,40,50,8720-027,9729-169,8720-027 x 9729-169
40x47,87,68,19,39,1,0.46,0,,OSP,MDR,40,47,8720-027,9284-028,8720-027 x 9284-028
40x41,19,0,19,5,1,0.26,0,,OSP,MDR,40,41,8720-027,8818-076,8720-027 x 8818-076
40x42,18,0,18,4,1,0.22,0,,OSP,MDR,40,42,8720-027,8948-001,8720-027 x 8948-001
40x54,3,0,3,0,1,0,0,,OSP,MDR,40,54,8720-027,10437-003,8720-027 x 10437-003
40x55,3,0,3,0,1,0,0,,OSP,MDR,40,55,8720-027,10437-031,8720-027 x 10437-031
40x52,1,0,1,0,1,0,0,,OSP,MDR,40,52,8720-027,10105-029,8720-027 x 10105-029
41x40,389,370,19,107,2,0.43,52,1.3,OSP,MDR,41,40,8818-076,8720-027,8818-076 x 8720-027
41x45,19,0,19,0,1,0,0,,OSP,MDR,41,45,8818-076,9174-007,8818-076 x 9174-007
41x48,19,0,19,1,1,0.05,1,1,OSP,MDR,41,48,8818-076,9437-007,8818-076 x 9437-007
41x51,19,0,19,1,1,0.05,1,1,OSP,MDR,41,51,8818-076,10050-001,8818-076 x 10050-001
41x60,10,0,10,0,1,0,0,,OSP,MDR,41,60,8818-076,10439-002,8818-076 x 10439-002
41x49,6,0,6,1,1,0.17,1,1,OSP,MDR,41,49,8818-076,9725-076,8818-076 x 9725-076
41x39,1,1,0,0,1,0,0,,OSP,MDR,41,39,8818-076,8213-008,8818-076 x 8213-008
